Id,SalePrice
2764,236253.52423175873
2184,115087.26076531781
934,131150.89398092838
1920,133961.0313007554
2631,158559.9564328772
1768,625254.5322992253
2040,111448.96794496516
1749,210406.90571450355
834,236370.59613462037
1457,222429.99146924313
79,119300.64395368229
2302,117138.64267202957
1817,143633.44726183292
2755,233831.07356948731
359,171721.7833332162
2059,108216.40287049465
2092,238266.44940343406
2516,228058.81107769266
150,102772.35137797671
1656,143617.7443788229
83,87413.08018386045
2411,197340.3112881234
795,78418.32251558607
2312,225319.61791960758
2917,127911.33923668157
1624,177957.7615166433
2215,332765.3105889931
1211,156414.95411191694
1485,146093.17646129936
1024,189422.32174033643
570,186495.0916761781
2874,133332.38598364196
700,127390.9196706507
2756,219246.9560040335
2022,165664.21074936568
583,235237.38398013145
2392,392268.78824983584
2424,169719.61495128463
212,124309.03295044495
736,119600.47443936986
1610,161751.64745212605
890,119277.52351886613
467,171122.27253484938
578,234746.4890311243
1747,190711.039078166
1149,146014.39198143745
2758,271655.647035786
857,131858.57517174978
2219,298170.91918348277
733,86951.73410370681
2909,109065.70587889737
1798,250581.06835498748
235,131692.80702571623
2366,120902.30339523155
1027,117929.28660991338
1195,134702.38777095475
1303,73543.02748083996
148,187843.23854002406
608,168755.30965180625
2515,196385.56669543157
821,259928.8530405405
2500,278775.240123297
745,102970.75929929831
741,115582.52501671322
1611,166102.70342997683
2532,129556.49380519768
1081,215594.7320968022
1692,451781.4352454508
2520,173878.28109939248
276,101005.26928635703
1992,131116.7983835538
663,78877.50827720265
418,106569.74461227849
1733,200941.22234660143
2359,151426.75242294397
253,172057.38565254462
1518,145318.08393484127
2035,143262.66600716504
2919,85347.39942183475
1540,230419.30203697074
2120,153323.441157304
1674,150412.77733063354
256,140950.0709883826
2361,96877.52527547316
978,90180.38353531981
2280,127563.52953737423
2095,207137.9546881133
1709,327805.90682554943
2801,245165.2740156658
1246,107797.52429149757
2373,97996.29147702894
1055,301267.5410050318
2017,118945.984221972
1099,284205.0143124839
1344,71382.4053281727
835,208252.11761786035
1117,241315.59402762132
2043,82842.22905784547
2085,112465.86447336002
410,132279.04041515465
2650,98615.72632969453
2867,154468.3498523104
1668,117268.14470082555
1161,150477.56224685328
2122,174124.68243106385
2539,142012.11231432692
1047,132953.72325696656
1445,131939.4825173976
541,136448.58964468364
569,210748.4117646684
1276,107201.94647547835
918,139408.84264187346
326,158353.39643547678
1936,133658.6715220961
895,101015.34071523498
257,155169.57113133863
1241,191247.6689941142
1545,115795.50371308032
1189,173393.46782765526
270,141199.0483692864
2066,187602.1927375948
693,107304.86189990168
1259,132167.78912516733
2916,150650.23438377044
2321,283628.0610201891
1977,103916.47915812
1895,143075.1308284435
1240,170729.845713758
85,162222.24620527815
1823,125390.31515080064
825,293065.16375784343
110,232693.24287030328
697,129855.48437324184
2297,109937.46716453158
1231,132015.10945691125
1355,125497.08956164855
968,350851.9141522993
584,238792.44517433937
1315,116165.82601718124
1606,137965.0260309365
206,86014.9404305992
1685,371878.56679487403
2016,124987.84659611832
869,199687.737192623
2135,129277.38151385715
2346,179545.51161013698
2430,233989.18475143425
2198,77932.42587821532
2652,115959.6950309726
27,128132.46208892207
241,162624.55994765167
906,132488.45239091298
1506,144974.38228883798
2098,362642.5221654086
1435,224464.35873703926
2213,125137.8161311806
1274,130134.40034171102
743,55818.63098808944
1737,203371.84794158852
2797,279874.79759623006
2185,67634.19438356117
58,172004.16174733738
830,192547.761129797
808,113585.1444050518
680,160605.78546833698
1153,112585.32135541545
1291,138928.3168066962
1818,145131.39038601163
2161,189590.51255473375
1883,110816.25084301032
350,373164.68018721684
2473,165590.54010799094
295,174041.75628875897
293,207336.82764981053
859,131338.3602690943
288,75782.5602535865
1578,156403.09752874097
102,179416.65767086003
2831,161971.39020626852
1030,153674.71801184403
2551,136921.43052384254
1286,141651.3508041816
958,317172.20967390505
776,128670.34268792837
72,243588.61354385663
2263,256237.27012856893
1866,164206.89009814453
2876,70569.69629845023
2146,248643.10020725703
103,186838.87049055033
1500,128044.67066772949
492,183991.97560774905
167,149119.62904318588
2597,120329.85652405437
2685,98465.72139482672
1035,146423.3018502491
1220,66288.34598713688
2602,135559.48409488334
2159,202123.14921283646
695,144955.05647487903
1109,271016.7634665939
640,187776.45883609453
1652,143451.1273989123
2090,192045.22009635187
1188,185441.91876811621
2345,232014.9762326993
1059,427814.1019453354
2751,231106.85052436715
128,199740.2154396901
1523,175677.3346657346
2925,191765.3410854747
2145,303694.09894152853
1121,231167.38984566124
566,278323.38254142343
565,235488.37726571146
1331,127848.02691042215
2928,122163.24192788963
156,137398.1182317871
797,158023.4767498658
327,92304.82064725133
2859,146580.57341748
1453,116845.46856596954
1762,344848.32834141154
1868,212850.95250608618
1760,174023.86602947785
1113,232083.37319683665
1812,183099.07477495776
117,140613.28125160787
1142,217083.40889539398
2342,406267.73706187523
927,142283.2715537867
2478,166421.65858843763
655,85922.73068614071
2064,119312.92031788503
369,272596.16798966343
2239,123809.81942338299
2732,214374.5759825932
1653,167149.2096231642
959,225073.940279758
2395,361933.1139722052
1412,114043.11105792836
271,248955.58107489895
1484,147158.55104862922
1497,166037.95562509392
552,154872.6968511258
2,128123.1113337068
1855,308073.48272132117
4,295514.3074750379
2292,155428.41264467
134,138490.84011778672
646,101429.68504117102
42,330076.1440539779
532,245168.5555614651
713,116449.04807044141
2561,135060.49024847185
2360,145687.76124797034
1333,130507.23645641739
1407,252557.61736183293
2892,305292.3403534767
574,229042.98949768185
1227,197303.05909886368
2591,237413.87707997928
1476,213727.25209296035
1125,257500.96402257663
1446,130944.30899377668
408,117542.754651526
1101,291417.21274669864
2251,188027.06185106066
373,193973.64733210934
2554,129957.34668618595
2382,258821.57621093257
1985,79162.43032142945
519,256691.6699178498
1093,178287.3238813327
864,250238.11762487137
2889,147080.33802328494
2308,184222.6896329389
986,155932.94000841974
1302,140042.52105041902
585,154666.85989975696
2708,145552.16529692785
147,141652.53236833814
1441,227944.7807860996
383,180091.18087341703
285,155894.01408764772
181,106861.45948910195
358,162271.04041928804
780,161698.6392536603
258,184756.04888275758
1865,210658.81920471153
692,121831.37502630732
2902,345571.8484402755
508,254025.38094251376
2638,129461.69814969582
36,137288.19015605154
611,161018.66887330063
2281,148092.88093501647
1678,137366.93100781442
1696,467862.9557017683
1557,85342.06427887204
2180,145586.08881145503
1726,226953.31099830527
951,142560.97528162276
267,219717.51008928608
2706,137715.48518754088
2221,257280.19941682788
1357,158137.8406379293
2901,330811.30964060384
347,181480.13603747255
2164,188229.6373476164
1586,307730.3706719674
360,156917.49122665828
1769,239799.258985036
2617,168344.37705437254
1879,143783.68820968154
991,221687.89348758594
1535,109913.51488521695
1191,138114.50885098413
1579,217690.78403112438
1882,136758.76186163226
1510,125472.45826137516
2196,158457.37762780272
1845,173913.9546021932
2336,425294.02392494224
942,84707.28666385409
861,124983.66433336737
2555,103796.4362832267
1392,184549.56843856664
2099,257376.10294294127
1543,122698.0697147182
948,286374.7217290561
1239,186305.86618230012
22,182796.67648758958
2796,231766.83438928385
2747,188160.81348210323
92,295270.78983282053
210,178168.2236427834
1858,192342.5013329898
2228,138605.5626025757
447,238013.4444646403
827,240928.96970793256
1649,217231.63774486707
682,147545.8864509717
2698,105355.82075195631
494,164552.09021745482
214,81501.38275058518
2441,257645.81842156334
2679,99117.05602199302
1336,111565.8842823105
465,178211.95537961158
1524,137994.89077191573
2543,119376.91009811083
631,137001.37982532146
2452,301543.75037382566
228,157615.1223351863
126,190086.6428670258
1092,243947.709445055
1122,213685.0591755592
932,214157.59230849956
1980,95653.06386018344
2171,121108.13955528094
551,141997.92751728915
2768,178042.9569112341
2056,110083.41775136744
1159,367798.992036511
2645,95074.02817497583
1174,187623.48880099138
2266,232538.73853584862
2462,430097.12452320044
1219,145715.50337040395
2922,192331.74763257906
118,146198.6367694176
474,152396.4038562456
2576,151610.47765839833
872,278805.08205257566
1077,208552.81673161846
1536,143442.14056440257
1150,131342.73813753473
2341,358826.29261655104
1931,177582.07735517534
2785,125280.11384358647
2538,128922.43821512218
597,218053.5790908711
464,223996.1847426169
233,236750.51742548816
2169,139598.66641054436
2123,164916.58351258296
1867,181319.0518210383
137,259319.98873734282
515,257761.29426806496
933,110629.10721789328
2784,171188.6973866656
972,157275.78343357277
599,181806.1063977345
2614,123202.20881014642
2582,143584.5862167211
1409,168589.0137907199
175,76579.90937258158
352,240239.8950892171
976,116374.87674531844
2134,187470.4704618406
984,110960.544370589
2396,368603.63595174917
1673,120365.32844538127
404,116763.90789991822
607,172796.3113742631
814,172265.61140150705
868,184479.17472847027
2271,178592.35354081632
1633,254620.60240942152
337,169283.51094716124
2765,199065.4677145806
1746,252580.34918631963
368,331479.8916464512
2806,206566.71638098813
1662,194438.46091857433
1234,203881.8021013684
1373,130562.82489022169
1672,122272.5862681267
1939,130776.79690557919
